index,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
254,weather,UA-3925-IAD-ORF,8:41 a.m.,8:41 a.m.,N/A,8:41 a.m.
255,weather,AA-1733-ORD-PHX,19:45,7:45 PM,2023-11-30T22:30:00.000,2023-11-30T22:30:00.000
256,weather,AA-1640-MIA-MCO,6:30 p.m.,18:56,7:25 p.m.,19:35
257,weather,UA-2830-MCO-CLT,3:27 p.m.,3:27 p.m.,5:05 p.m.,5:05 p.m.
258,weather,CO-58-DEN-IAH,11:25 a.m.,11:25 a.m.,2:50 p.m.,"Dec 1, 2023"
259,weather,AA-1544-SAN-ORD,11:25 a.m.,11:25 AM,5:25 p.m.,5:25 p.m.
260,weather,UA-5487-SFO-MRY,10:39 a.m.,10:39 a.m.,11:19 a.m.,11:19 a.m.
261,weather,AA-204-LAX-MCO,11:25 p.m.,23:58,6:55 a.m.,06:02 a.m.
262,weather,UA-414-LAX-SFO,6:00 a.m.,6:05 a.m.,7:23 a.m.,7:23 a.m.
263,weather,AA-3756-ORD-SLC,12:15 p.m.,12:15 PM,2:45 p.m.,2023-12-01T14:45:00
264,weather,UA-2726-FLL-PHL,4:00 p.m.,4:15 p.m.,6:46 p.m.,6:46 p.m.
265,weather,CO-1090-BOS-IAH,9:45 a.m.,12:00 p.m.,1:16 p.m.,1:16 p.m.
266,weather,AA-3468-CVG-MIA,7:00 a.m.,7:00 a.m.,9:55 a.m.,9:55 a.m.
267,weather,UA-3515-IAD-MSP,2023-11-30T08:15:00,11/30 8:15 a.m.,10:06 a.m.,10:06 a.m.
268,weather,AA-484-DFW-MIA,TBD,N/A,7:55 p.m.,TBD
269,weather,CO-62-IAH-EWR,2:30 p.m.,2:30 p.m.,7:03 p.m.,7:03 p.m.
270,weather,AA-446-DFW-PHL,11:50 a.m.,11:50 AM,3:50 p.m.,15:50
271,weather,AA-466-IAH-MIA,6:00 a.m.,06:09,9:20 a.m.,9:20 a.m.
272,weather,UA-3050-PHX-CLT,11:05 a.m.,11:05 a.m.,2011-12-02T16:57:00,12/02/2011 4:57 p.m.
273,weather,CO-89-IAH-EWR,2011-12-02T06:00:00,6:00 AM,10:20 a.m.,2011-12-02T12:20:00
274,weather,CO-1088-CLE-IAH,TBD,00:00,10:54 a.m.,Not Available
275,weather,AA-1886-BOS-MIA,10:45 a.m.,10:45 a.m.,2023-11-30T14:20:00,2023-11-30T14:20:00
276,weather,AA-1664-MIA-ATL,10:15 a.m.,10:15 a.m.,12:10 p.m.,12:10 p.m.
277,weather,AA-3979-CVG-ORD,7:30 a.m.,7:30 a.m.,8:00 a.m.,8:00 a.m.
278,weather,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,2:35 p.m.
279,weather,CO-1614-LAX-IAH,12:30 a.m.,12:30 AM,5:35 a.m.,2023-10-01T05:35:00
280,weather,AA-616-DFW-DTW,9:05 a.m.,9:05 a.m.,12:35 p.m.,13:11
281,weather,AA-4344-ORD-DTW,11:45 a.m.,11:45 a.m.,2:00 p.m.,11/30/2023
282,weather,UA-2945-PHL-CLT,12:00 PM,12:00 p.m.,1:45 p.m.,1:45 p.m.
283,weather,AA-2525-DFW-MIA,7:25 a.m.,7:25 a.m.,11:10 a.m.,11:10 a.m.
284,weather,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,14:17
285,weather,AA-2050-ORD-MIA,10:40 a.m.,10:40 a.m.,2:45 p.m.,2:45 p.m.
286,weather,AA-1434-DFW-MCO,7:15 a.m.,7:15 a.m.,10:35 a.m.,10:35 a.m.
287,weather,CO-1561-PHX-IAH,8:05 a.m.,8:05 a.m.,11:35 a.m.,11:35 a.m.
288,weather,AA-4307-ORD-DTW,6:45 p.m.,6:45 PM,9:10 p.m.,Not Available
289,weather,AA-3-JFK-LAX,12:00 p.m.,12:00 p.m.,3:15 p.m.,3:15 p.m.
290,weather,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,12:21 a.m.,2023-12-02T00:21:00
291,weather,UA-843-LAX-ORD,1:55 p.m.,1:55 p.m.,7:53 p.m.,7:53 p.m.
292,weather,CO-1193-EWR-MCO,9:15 a.m.,9:15 a.m.,12:00 p.m.,12:00 p.m.
293,weather,AA-3842-MSP-ORD,12:00 PM,2011-12-02T12:00:00,7:30 a.m.,2011-12-02
294,weather,AA-643-MIA-ORD,7:10 a.m.,7:10 a.m.,9:35 a.m.,9:35 a.m.
295,weather,UA-2906-PHL-MCO,3:50 p.m.,15:50,6:23 p.m.,6:23 p.m.
296,weather,UA-938-DEN-ORD,4:16 p.m.,4:16 p.m.,7:35 p.m.,7:35 p.m.
297,weather,AA-1221-MCO-ORD,8:00 p.m.,8:00 PM,9:45 p.m.,9:45 p.m.
298,weather,CO-16-LAX-EWR,10:25 a.m.,10:25 a.m.,6:44 p.m.,6:44 p.m.
299,weather,UA-2515-DFW-CLT,7:05 a.m.,7:10 a.m.,10:31 a.m.,10:31 a.m.
300,weather,AA-400-DFW-JFK,10:40 a.m.,10:40 a.m.,2:59 p.m.,14:52
301,weather,UA-664-ORD-PHL,1:33 p.m.,2011-12-02T13:33:00,4:31 p.m.,2011-12-02T00:00:00.000
302,weather,AA-1522-SFO-ORD,11:55 p.m.,12:11 AM,5:50 a.m.,5:50 a.m.
303,weather,UA-233-LAX-JFK,4:25 p.m.,16:30,12:29 a.m.,12:29 a.m.
304,weather,AA-3823-LAX-DEN,9:00 p.m.,9:15 p.m.,12:15 a.m.,12:15 a.m.
305,weather,AA-2312-DFW-DTW,8:25 p.m.,20:44,11:50 p.m.,11:54 PM
306,weather,AA-1165-JFK-MIA,6:59 a.m.,6:59 a.m.,10:34 a.m.,10:34 a.m.
307,weather,AA-431-MIA-SFO,8:35 a.m.,8:35 a.m.,11:50 a.m.,11:50 a.m.
308,weather,UA-257-JFK-SFO,2:30 PM Dec 1,2011-12-02T00:00:00.000,6:15 PM Dec 1,11/30/2011
309,weather,UA-3373-IAD-PHL,8:29 a.m.,"Dec 1, 2023",2023-11-30T09:24:00.000,Dec 1 9:24 a.m.
310,weather,AA-649-ORD-SNA,1:30 p.m.,1:30 PM,3:50 p.m.,3:50 p.m.
311,weather,CO-1250-MIA-IAH,2:53 p.m.,14:53,4:48 p.m.,4:48 PM
312,weather,UA-6273-YYC-SFO,7:35 a.m.,7:35 a.m.,9:43 a.m.,9:43 a.m.
313,weather,UA-858-PVG-SFO,13:45,1:45 PM,12:45 PM,N/A
314,weather,UA-2704-DTW-PHX,11:15 a.m.,11:15 AM,1:40 p.m.,1:40 p.m.
315,weather,AA-3063-SLC-LAX,2023-12-02T20:20:00,2023-12-02T20:20:00,9:20 p.m.,2023-12-02T21:20:00
316,weather,UA-2708-EWR-CLT,2:55 p.m.,2:55 PM,4:53 p.m.,2023-12-01T16:53:00
317,weather,UA-62-IAH-EWR,2:30 p.m.,2:30 PM,7:03 p.m.,7:03 p.m.
318,weather,AA-3804-PHL-ORD,2:35 p.m.,2:35 p.m.,4:05 p.m.,4:05 p.m.
319,weather,AA-1917-JFK-MCO,2:55 p.m.,2011-12-02T14:55:00,2011-12-02T17:55:00,2011-12-02T17:55:00
320,weather,AA-2268-PHX-ORD,7:15 a.m.,07:23,11:35 a.m.,11:35 a.m.
321,weather,UA-2314-ATL-PHL,2011-12-02T14:55:00,N/A,5:00 p.m.,N/A
322,weather,AA-4277-CVG-JFK,2011-12-02T12:10:00,12:10 p.m.,2:15 p.m.,12:00 p.m.
323,weather,AA-2957-DFW-CVG,7:55 a.m.,11/30 07:55 a.m.,2023-11-30T11:05:00,11/30 11:05 a.m.
324,weather,UA-37-EDI-EWR,9:05 a.m.,9:05 a.m.,11:53 a.m.,2011-12-02
325,weather,AA-789-ORD-DEN,1:05 p.m.,13:20,2:35 p.m.,14:49
326,weather,UA-854-SFO-IAH,7:53 a.m.,7:53 a.m.,1:39 p.m.,1:39 p.m.
327,weather,AA-415-BOS-ORD,8:35 a.m.,8:35 a.m.,10:40 a.m.,10:40 a.m.
328,weather,AA-85-JFK-SFO,3:05 p.m.,3:05 p.m.,2011-12-02T18:30:00,2011-12-02T18:30:00
329,weather,AA-3786-IAH-ORD,4:00 p.m.,4:00 PM,6:40 PM Dec 1,6:40 PM
330,weather,CO-50-CLE-EWR,2:55 PM Dec 1,2:55 PM,4:49 p.m.,4:49 p.m.
331,weather,UA-3099-PHX-PHL,2023-11-30T11:55:00,11/30 11:55 a.m.,6:17 p.m.,18:17
332,weather,AA-4198-ORD-CLE,10:40 a.m.,10:40 a.m.,12:55 p.m.,12:55 p.m.
333,weather,AA-404-MIA-MCO,6:45 a.m.,6:45 a.m.,7:45 a.m.,7:40 a.m.
334,weather,CO-45-EWR-MIA,4:00 p.m.,4:00 p.m.,7:05 p.m.,"Dec 1, 2023"
335,weather,AA-3809-PHX-LAX,6:00 a.m.,6:05 a.m.,6:40 a.m.,6:40 a.m.
336,weather,AA-59-JFK-SFO,7:10 a.m.,7:10 a.m.,10:45 a.m.,10:49 AM
337,weather,AA-222-LAX-BOS,7:10 a.m.,7:10 AM,3:30 p.m.,3:30 p.m.
338,airtravelcenter,AA-3859-IAH-ORD,7:00 a.m.,7:16 a.m.,9:22 a.m.,9:22 a.m.
339,airtravelcenter,CO-1586-IAH-MCO,7:00 p.m.,7:00 p.m.,10:15 p.m.,N/A
340,airtravelcenter,AA-518-MIA-JFK,6:00 a.m.,6:54 a.m.,09:14 a.m.,9:14 a.m.
341,airtravelcenter,UA-397-JFK-SFO,2011-12-02,8:48 AM Dec 1,2011-12-02T11:30:00,2011-12-01T11:30:00
342,airtravelcenter,UA-3925-IAD-ORF,2011-12-02T09:00:00,12/02/2011 9:00 a.m.,11/30/2011,2011-12-02T09:29:00
343,airtravelcenter,AA-1733-ORD-PHX,TBD,7:59 PM Dec 1,10:31 PM,22:31
344,airtravelcenter,UA-2830-MCO-CLT,TBD,3:50 p.m.,5:14 p.m.,5:14 p.m.
345,airtravelcenter,CO-58-DEN-IAH,N/A,Not Available,2:50 p.m.,Not Available
346,airtravelcenter,AA-1544-SAN-ORD,00:00,11:41 AM,4:54 p.m.,4:54 p.m.
347,airtravelcenter,UA-5487-SFO-MRY,TBD,2023-11-30T10:53:00,11/30 11:11 a.m.,11:11 AM
348,airtravelcenter,AA-204-LAX-MCO,11:00 p.m.,23:29,11:29 p.m.,11:59 p.m.
349,airtravelcenter,UA-414-LAX-SFO,TBD,2023-11-30T06:10:00,11/30 7:04 a.m.,7:04 a.m.
350,airtravelcenter,CO-1614-LAX-IAH,12:30 a.m.,12:00 p.m.,5:35 a.m.,5:35 a.m.
351,airtravelcenter,UA-2726-FLL-PHL,12:00 p.m.,16:10,2023-12-01T18:25:00,2023-12-01T18:25:00
352,airtravelcenter,CO-52-IAH-LAX,7:35 PM,12:35 PM,09:21 AM,11/30/2023
353,airtravelcenter,CO-1090-BOS-IAH,TBD,TBD,1:16 PM Dec 1,12:00 PM
354,airtravelcenter,AA-616-DFW-DTW,TBD,10:11 a.m.,2023-12-02T13:11:00,2023-12-02T13:11:00
355,airtravelcenter,UA-3515-IAD-MSP,2023-12-01T08:26:00,08:26,"Dec 1, 2011 9:56 a.m.",9:56 a.m.
356,airtravelcenter,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:29 a.m.,9:29 a.m.
357,airtravelcenter,AA-484-DFW-MIA,TBD,4:29 p.m.,7:37 p.m.,7:37 p.m.
358,airtravelcenter,AA-1886-BOS-MIA,TBD,10:54 AM,1:36 p.m.,13:36
359,airtravelcenter,CO-62-IAH-EWR,2:30 p.m.,2:30 p.m.,7:03 p.m.,7:03 p.m.
360,airtravelcenter,CO-1561-PHX-IAH,8:05 a.m.,8:05 a.m.,11:35 a.m.,11:35 a.m.
361,airtravelcenter,UA-2314-ATL-PHL,00:00,15:04,11/30 4:43 p.m.,2023-11-30T16:43:00
362,airtravelcenter,AA-446-DFW-PHL,TBD,11/30 12:13 p.m.,11/30 4:08 p.m.,4:08 p.m.
363,airtravelcenter,CO-1023-IAH-DEN,11:40 a.m.,11:40 a.m.,1:17 p.m.,12:00 p.m.
364,airtravelcenter,AA-466-IAH-MIA,6:00 a.m.,6:09 a.m.,12:00 p.m.,12:50 p.m.
365,airtravelcenter,UA-3050-PHX-CLT,TBD,11:45 AM,TBD,11:45 PM
366,airtravelcenter,CO-89-IAH-EWR,6:00 a.m.,6:00 a.m.,10:20 a.m.,2011-12-02T00:00:00.000
367,airtravelcenter,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:54 a.m.
368,airtravelcenter,AA-1664-MIA-ATL,2023-12-02T00:00:00,2023-12-02T10:19:00,Dec 02 11:50 a.m.,Dec 02 11:50 a.m.
369,airtravelcenter,AA-1279-DFW-PHX,2023-12-02T14:03:00,14:03,3:13 p.m.,3:13 p.m.
370,airtravelcenter,UA-854-SFO-IAH,8:00 a.m.,8:07 a.m.,1:23 p.m.,1:23 p.m.
371,airtravelcenter,UA-382-IAD-LAX,12:56 p.m.,12:56 p.m. (-00:00),2023-11-30T15:09:00,2023-11-30T15:09:00
372,airtravelcenter,AA-4344-ORD-DTW,11/30/2011,11/30/2011 1:55 p.m.,2011-12-02T00:00:00,2011-12-02T13:55:00
373,airtravelcenter,UA-257-JFK-SFO,00:00,14:43,2011-12-02T17:22:00,2011-12-02T17:22:00
374,airtravelcenter,UA-2945-PHL-CLT,12:07 p.m.,12:07 PM,Not Available,1:11 p.m.
375,airtravelcenter,CO-63-EWR-IAH,5:25 p.m.,5:25 p.m.,8:22 p.m.,8:22 p.m.
376,airtravelcenter,CO-47-IAH-LAX,7:10 p.m.,2011-12-01T19:10:00,8:56 p.m.,2011-12-02T00:00:00
377,airtravelcenter,AA-2050-ORD-MIA,2023-12-02,11:06 AM,Dec 02 14:39,14:39
378,airtravelcenter,UA-248-PHX-ORD,1:43 p.m.,1:43 p.m.,5:24 p.m.,5:24 p.m.
379,airtravelcenter,AA-4330-CVG-ORD,3:35 p.m.,2011-12-02T15:35:00,4:00 p.m.,4:00 p.m.
380,airtravelcenter,AA-1434-DFW-MCO,TBD,Unknown,TBD,2023-12-02T10:34:00
381,airtravelcenter,AA-1640-MIA-MCO,11/30/2023,18:47,7:25 p.m.,7:25 p.m.
382,airtravelcenter,AA-4307-ORD-DTW,TBD,6:56 p.m.,2023-12-02T20:38:00,2023-12-02T20:38:00
383,airtravelcenter,AA-3-JFK-LAX,TBA,12:12 p.m.,15:04,3:04 p.m.
384,airtravelcenter,CO-1694-LAX-IAH,7:15 PM Dec 1,2011-12-01T19:15:00,2011-12-02T00:21:00,2011-12-02T00:00:00
385,airtravelcenter,UA-843-LAX-ORD,TBA,14:04,2023-11-30,7:20 p.m.
386,airtravelcenter,CO-1193-EWR-MCO,9:15 a.m.,N/A,12:18 p.m.,12:18 p.m.
387,airtravelcenter,AA-3842-MSP-ORD,00:00,11/30 6:57 a.m.,11/30 7:49 a.m.,7:49 a.m.
388,airtravelcenter,AA-643-MIA-ORD,7:00 a.m.,7:31 a.m.,9:26 a.m.,9:26 a.m.
389,airtravelcenter,AA-1007-MIA-PHX,5:09 p.m.,Dec 02 5:09 p.m.,Dec 02 7:43 p.m.,7:43 p.m.
390,airtravelcenter,AA-2525-DFW-MIA,11/30/2023,7:39 a.m.,11/30 10:43 a.m.,10:43 AM
391,airtravelcenter,UA-2906-PHL-MCO,N/A,4:44 p.m.,00:00,6:28 p.m.
392,airtravelcenter,UA-938-DEN-ORD,TBA,4:37 p.m.,7:23 p.m.,7:23 p.m.
393,airtravelcenter,AA-1221-MCO-ORD,N/A,8:23 p.m.,9:47 p.m.,9:47 p.m.
394,airtravelcenter,CO-16-LAX-EWR,10:25 a.m.,10:25 a.m.,6:44 p.m.,6:44 p.m.
395,airtravelcenter,UA-2515-DFW-CLT,TBD,2023-11-30T07:30:00,11/30 10:43 a.m.,10:43 AM
396,airtravelcenter,AA-400-DFW-JFK,2023-12-02,11:02 AM,12:00 p.m.,14:58
397,airtravelcenter,UA-664-ORD-PHL,TBD,1:48 p.m.,16:20,4:20 p.m.
398,airtravelcenter,AA-3756-ORD-SLC,12/02/2011 12:00 p.m.,2011-12-02T12:42:00,2011-12-01 14:50:00,2:50 p.m.
399,airtravelcenter,UA-37-EWR-MCO,1:29 p.m.,1:29 PM,4:17 p.m.,4:17 p.m.
400,airtravelcenter,AA-1522-SFO-ORD,2023-12-02T00:00:00,00:11,Dec 02 5:52 a.m.,5:52 a.m.
401,airtravelcenter,UA-233-LAX-JFK,TBD,2011-12-02T16:28:00,12/02/2011 12:01 a.m.,2011-12-02T00:01:00
402,airtravelcenter,AA-3823-LAX-DEN,2011-12-02T21:06:00,12/02/2011 9:06 p.m.,12/02/2011 11:49 p.m.,2011-12-02T23:49:00
403,airtravelcenter,AA-2312-DFW-DTW,8:00 p.m.,8:29 p.m.,2011-12-02T00:00:00,23:35
404,airtravelcenter,AA-1165-JFK-MIA,7:00 a.m.,7:23 a.m. (-00:00),9:45 a.m.,9:45 a.m.
405,airtravelcenter,AA-431-MIA-SFO,TBA,8:52 a.m.,11:33 a.m.,2023-11-30T11:33:00
406,airtravelcenter,UA-3373-IAD-PHL,8:00 a.m.,8:37 a.m.,9:13 a.m.,9:13 a.m.
407,airtravelcenter,AA-649-ORD-SNA,TBD,1:41 p.m.,3:29 p.m.,3:29 p.m.
408,airtravelcenter,CO-1250-MIA-IAH,2:53 p.m.,2:53 p.m.,4:48 p.m.,Dec 02 2023
409,airtravelcenter,UA-6273-YYC-SFO,12:00 PM,7:41 PM,11/30/2023,08:33
410,airtravelcenter,UA-828-SFO-ORD,2011-12-02T23:08:00,12/02/2011 11:08 p.m.,2011-12-02T05:11:00,2011-12-03T05:11:00
411,airtravelcenter,CO-4888-IAH-DAL,TBD,5:38 p.m.,6:19 p.m.,6:19 p.m.
412,airtravelcenter,UA-858-PVG-SFO,1:50 p.m.,1:50 p.m.,7:50 a.m. (+8:00),7:50 a.m.
413,airtravelcenter,UA-2704-DTW-PHX,TBD,11:47 a.m.,1:52 p.m.,1:52 p.m.
414,airtravelcenter,AA-3063-SLC-LAX,8:00 p.m.,8:40 p.m.,2023-11-30,21:12
415,airtravelcenter,UA-2708-EWR-CLT,12:00 PM,2023-11-30T15:04:00,11/30 4:22 p.m.,16:22
416,airtravelcenter,UA-62-IAH-EWR,2:30 p.m.,2:30 PM,7:03 p.m.,2023-10-10T12:03:00
417,airtravelcenter,UA-1500-IAH-GUA,8:55 a.m. Dec 1,8:55 AM,11:45 a.m.,11:45 a.m.
418,airtravelcenter,AA-3804-PHL-ORD,2011-12-01T00:00:00.000,2011-12-02T14:44:00,2011-12-02,2011-12-02T15:36:00
419,airtravelcenter,AA-1917-JFK-MCO,3:00 p.m.,3:28 p.m.,5:39 p.m.,5:39 p.m.
420,airtravelcenter,AA-2268-PHX-ORD,7:00 a.m.,7:22 a.m.,11:04 a.m.,11:04 a.m.
421,airtravelcenter,AA-4277-CVG-JFK,2023-12-02T00:00:00,12:11 PM,Dec 02 2023,2023-12-02T13:42:00
422,airtravelcenter,AA-2957-DFW-CVG,TBD,8:04 a.m.,10:58 a.m.,10:58 a.m.
423,airtravelcenter,UA-37-EDI-EWR,09:05,2011-12-02T09:05:00,11:53 a.m.,11:53 a.m.
424,airtravelcenter,AA-789-ORD-DEN,Dec 02 1:20 p.m.,Dec 02 13:20,Dec 02,Dec 02 2:49 p.m.
425,airtravelcenter,AA-415-BOS-ORD,12:00 PM,12:00 p.m.,2011-12-02T00:00:00,2011-12-02T10:12:00
426,airtravelcenter,AA-85-JFK-SFO,12:00 PM,Dec 02 15:38,2023-12-01T18:30:00,Dec 1 6:30 p.m.
427,airtravelcenter,AA-3979-CVG-ORD,8:00 a.m.,8:04 a.m. (-00:00),8:00 a.m.,7:59 a.m.
428,airtravelcenter,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,2023-11-30,6:11 p.m.
429,airtravelcenter,AA-271-MIA-LAX,TBD,11:52 a.m.,2023-11-30,11:30 a.m.
430,airtravelcenter,CO-50-CLE-EWR,2:55 p.m.,2:55 p.m.,2023-12-02T16:49:00,2023-12-02T16:49:00.000
431,airtravelcenter,UA-3099-PHX-PHL,2011-11-30T00:00:00.000,11:55 AM Dec 1,12/01/2011 5:34 p.m.,2011-12-02T17:34:00
432,airtravelcenter,AA-4198-ORD-CLE,2023-12-01,10:55 AM,"Dec 1, 2023",10:55 a.m.
433,airtravelcenter,AA-404-MIA-MCO,6:00 a.m.,6:58 a.m.,11/30/2023,7:37 a.m.
434,airtravelcenter,CO-45-EWR-MIA,4:00 p.m.,2011-12-02T00:00:00,7:05 p.m.,2011-12-02T19:05:00
435,airtravelcenter,AA-3809-PHX-LAX,6:00 a.m.,6:11 a.m.,6:15 a.m.,6:15 a.m. (-00:00)
436,airtravelcenter,AA-59-JFK-SFO,7:00 a.m.,7:40 a.m.,10:52 a.m.,10:52 a.m.
437,airtravelcenter,AA-222-LAX-BOS,7:00 a.m.,7:32 a.m.,2011-12-01T00:00:00.000,2011-12-02T15:12:00
438,flightview,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:40 a.m.
439,flightview,CO-1586-IAH-MCO,12:00 PM,7:42 PM,2023-12-01T22:29:00,10:29 p.m. Dec 1
440,flightview,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
441,flightview,UA-397-JFK-SFO,8:00 a.m.,08:49,11:55 a.m.,11:58 a.m.
442,flightview,UA-3925-IAD-ORF,11/30/2023,09:01 AM,11/30 9:43 a.m.,9:43 a.m.
443,flightview,AA-1733-ORD-PHX,Dec 02 7:45 PM,Dec 01 7:59 p.m.,10:30 p.m.,2011-12-02T00:00:00.000
444,flightview,AA-3-JFK-LAX,12:00 p.m.,12:12 PM,3:15 p.m.,3:16 p.m.
445,flightview,UA-2830-MCO-CLT,3:27 p.m.,15:50,5:05 p.m.,5:17 p.m.
446,flightview,CO-58-DEN-IAH,12:00 p.m.,12:37 p.m.,15:31,3:31 p.m.
447,flightview,UA-5487-SFO-MRY,10:53 a.m.,10:53 a.m. (-00:00),11:21 a.m.,11:21 a.m.
448,flightview,AA-204-LAX-MCO,11:25 AM,11:25 AM,2023-12-02T06:55:00,Not Available
449,flightview,UA-414-LAX-SFO,TBD,Dec 02 6:10 a.m.,2023-12-02T07:17:00,7:17 a.m.
450,flightview,CO-1614-LAX-IAH,12:58 a.m.,00:58,5:26 a.m.,5:26 a.m.
451,flightview,UA-2726-FLL-PHL,4:00 p.m.,4:00 p.m.,6:46 p.m.,6:46 p.m.
452,flightview,CO-52-IAH-LAX,7:30 a.m.,7:56 a.m.,12/02/2011 9:09 a.m.,2011-12-02T09:09:00
453,flightview,CO-1090-BOS-IAH,10:00 a.m.,10:35 a.m.,1:19 p.m.,1:19 p.m.
454,flightview,AA-616-DFW-DTW,9:05 a.m.,9:11 a.m.,12:35 p.m.,12:18 p.m.
455,flightview,UA-3515-IAD-MSP,8:00 a.m.,8:26 a.m.,9:56 a.m.,9:56 a.m.
456,flightview,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
457,flightview,AA-484-DFW-MIA,4:15 p.m.,4:15 p.m.,7:55 p.m.,7:39 p.m.
458,flightview,AA-1886-BOS-MIA,12:00 p.m.,10:55 a.m.,1:00 p.m.,1:40 p.m.
459,flightview,CO-62-IAH-EWR,2:00 p.m.,2:59 p.m.,7:10 p.m. Dec 1,7:10 p.m. Dec 1
460,flightview,CO-1561-PHX-IAH,8:00 a.m.,08:18,11:32 PM,11:32 p.m.
461,flightview,UA-2314-ATL-PHL,3:00 p.m.,3:04 p.m.,5:00 p.m.,5:00 p.m.
462,flightview,AA-446-DFW-PHL,11:50 a.m.,12:13 PM,3:50 p.m.,4:09 p.m.
463,flightview,CO-1023-IAH-DEN,12:06 p.m.,12:06 p.m.,1:14 p.m.,1:14 p.m.
464,flightview,AA-466-IAH-MIA,6:00 a.m.,6:00 a.m.,9:20 a.m.,9:05 a.m.
465,flightview,UA-3050-PHX-CLT,11:05 a.m.,11:05 a.m.,4:57 p.m.,16:03
466,flightview,CO-89-IAH-EWR,2023-12-02T06:17:00,06:17,Dec 02 10:27 a.m.,10:27 a.m.
467,flightview,CO-1088-CLE-IAH,2023-12-02T00:00:00,09:01 AM,"Dec 02, 10:56 a.m.",10:56 a.m.
468,flightview,AA-1664-MIA-ATL,10:15 a.m.,10:15 a.m.,12:10 p.m.,12:10 p.m.
469,flightview,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,14:19
470,flightview,UA-854-SFO-IAH,8:07 a.m.,8:07 a.m.,1:30 p.m.,1:30 p.m.
471,flightview,UA-382-IAD-LAX,December 1,2023-12-02T12:56:00,2019-11-30T15:21:00,3:21 p.m.
472,flightview,AA-4344-ORD-DTW,2011-12-01,12:14 PM,2011-12-02,2:01 p.m. Dec 1
473,flightview,UA-257-JFK-SFO,2:30 p.m.,14:43,6:15 p.m.,5:42 p.m.
474,flightview,UA-2945-PHL-CLT,12:00 PM,12:00 p.m.,1:45 p.m.,1:45 p.m.
475,flightview,CO-63-EWR-IAH,5:00 p.m.,5:38 p.m.,8:03 p.m.,8:03 p.m.
476,flightview,CO-47-IAH-LAX,2011-12-02T20:36:00,8:36 p.m.,2011-12-02T00:00:00.000,21:38
477,flightview,AA-2050-ORD-MIA,10:40 a.m.,10:40 a.m.,2:45 p.m.,2:46 p.m.
478,flightview,UA-248-PHX-ORD,2023-12-02T00:00:00,13:43,12:00 p.m.,5:34 p.m.
479,flightview,AA-4330-CVG-ORD,TBD,3:36 PM,3:25 p.m.,15:25
480,flightview,AA-1434-DFW-MCO,7:15 a.m.,7:15 a.m.,10:35 a.m.,10:35 a.m.
481,flightview,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,6:55 p.m.
482,flightview,AA-4307-ORD-DTW,6:45 p.m.,18:56,9:10 p.m.,9:10 p.m.
483,flightview,CO-1694-LAX-IAH,11/30 7:15 PM,11/30 7:15 p.m.,12/01 12:21 a.m.,12/01 12:21 a.m.
484,flightview,UA-843-LAX-ORD,2023-12-02T00:00:00.000,14:38,Dec 02 2019 7:58 p.m.,7:58 p.m.
485,flightview,CO-1193-EWR-MCO,9:15 a.m.,9:15 a.m.,12:18 p.m.,12:09 p.m.
486,flightview,AA-3842-MSP-ORD,6:00 a.m.,6:57 PM,7:30 a.m.,7:51 a.m.
487,flightview,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:35 a.m.
488,flightview,AA-1007-MIA-PHX,5:00 p.m.,5:09 p.m.,7:53 p.m.,7:53 p.m.
489,flightview,UA-2906-PHL-MCO,3:50 p.m.,16:46,6:23 p.m.,6:23 p.m.
490,flightview,UA-938-DEN-ORD,11/30/2023,16:37,11/30 7:36 p.m.,7:36 p.m.
491,flightview,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,21:49
492,flightview,CO-16-LAX-EWR,2011-12-02T00:00:00,10:37 AM,12/02/2011 18:34,6:34 p.m.
493,flightview,UA-2515-DFW-CLT,TBD,7:31 a.m.,unknown,7:31 a.m.
494,flightview,AA-400-DFW-JFK,10:40 a.m.,10:40 a.m.,2:59 p.m.,3:04 p.m.
495,flightview,UA-664-ORD-PHL,1:33 p.m.,1:33 p.m.,4:31 p.m.,4:23 p.m.
496,flightview,AA-3756-ORD-SLC,12:15 p.m.,12:42 PM,2:45 p.m.,14:52
497,flightview,UA-37-EWR-MCO,2:01 p.m.,2:01 p.m.,16:17,4:17 p.m.
