index,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
253,1xx15,southwest alabama medical center,33700 highway 43,empty,empty,thomasville,al,36784,xlarke,3346366221,xcute cxre hospitxls,government - federal,yes,heart xailure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,89x,91 patients,al_hf-2
254,1xx15,southwest alabama medical center,33700 highwax 43,empty,empty,thomasville,al,36784,clarke,xx46x66221,acute care hospitals,government - federal,yxs,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),88%,25 patients,alxhf-3
255,10015,southwest alabama medical center,33700 highway 43,empty,empty,thomasville,al,36784,clarke,334x3xx221,acute care hospitals,government - federal,yes,heart failure,hfx4,heart failure patients given smoking cessation advice/counseling,88%,17 patients,al_hf-4
256,10015,southwest alabama medical center,337xx highway 43,empty,empty,thomxsville,al,36784,clarke,33x6366221,acute care hospitals,xovernment - federal,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,92%,25 patixnts,al_pn-2
257,10015,southwest alabama medical center,33700 xigxway 43,empty,empty,thomasville,ax,36784,clarke,3346366221,acute care hospitals,government - federal,yes,xneumonia,pn-3b,pneumonxa patxents whose inxtxal emergency room blood culture was performed prxor to the admxnxstratxon of the fxrst hospxtal dose of antxbxotxcs,x6%,24 patients,al_pn-3b
258,10015,southwest alabaxa xedical center,33700 highway 43,empty,empty,thomasville,al,36x84,clarke,3346366221,acute care hospitals,xovernment - federal,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,x00%,6 patients,ax_pn-4
259,10015,southwest alabama medical center,33700xhighwayx43,empty,empty,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,pneumonia,pn-5c,pneumonia paxienxs given inixial anxibioxic(s) wixhin 6 hours afxer arrival,96%,24 patients,al_pn-5c
260,10015,southwest alabama medical center,33700 highway 43,empty,empty,thomasville,al,36784,clarxe,3346366221,acute care hospitals,government - federal,yes,pneumonia,pnx6,pneumonia patients given the most appropriate initial antibiotic(s),100%,26 patients,al_pn-6
261,10015,southwest alabama medical center,33700 hxghway 43,empty,empty,thomasville,al,36784,clarke,3346366221,acute care hospitals,goverxmext - federal,yes,pnexmonia,xn-7,pneumonia patients assessed and given influenza vaccination,92%,24 xatients,al_pn-7
262,10015,sxuthwest alabama medical center,33700 highway 43,empty,empty,thomasville,al,36784,cxarke,334x3xx221,acuxe care hospixals,government - federal,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,empty,empty,al_scip-card-2
263,10015,southwest alabama medical center,33700 highway 43,empty,empty,thomasville,al,3x784,clarke,3346366221,acute care hospitals,goxernment - federal,yes,surgicax infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,86x,14 patients,al_scip-inf-1
264,1xx15,souxhwesx alabama medical cenxer,33700 highway 43,empty,empty,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federxl,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,14 patients,al_scip-inf-2
265,10015,southwest alabama medical center,33700 highway x3,empty,empty,thomasville,al,367x4,clarke,3346366221,acute care hoxpitalx,governmenx - federal,yes,surgical infection prevention,scxp-xnf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),86%,14 patients,al_scip-inf-3
266,10015,southwest alabama medical center,33700 highway 43,empty,empty,thomasville,al,36784,clarke,334x3xx221,acute care hospitals,government - federal,yxs,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,0 patients,al_scip-inf-4
267,10015,southwestxalabamaxmedicalxcenter,33700 highway 43,empty,empty,thomasville,al,36784,clarkx,334x3xx221,acuxe care hospixals,government - federal,yes,surgicalxinfectionxprevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,15 patients,al_scip-inf-6
268,10015,southwest axabama medicax center,33700 highway 43,empty,empty,xhomasville,al,x6784,clarke,3346366221,acute care hospitals,government - federal,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,90%,1x patients,al_scip-vte-1
269,10015,southwest alabama medical cexter,337xx highway 43,empty,empty,thomasville,al,x6784,clarke,3346366221,acute care hospitals,government - federal,yes,surgical infection prevention,scip-vte-2,patients wxo got treatment  at txe rigxt time (witxin 24 xours before or after txeir surgery) to xelp prevent blood clots after certain types of surgery,x0%,10 patients,al_scip-vte-2
270,10016,shelby baptist medical center,1000 first street north,empty,empty,alabaster,al,35007,xhelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,amix1,heart attack patients given aspirin at arrival,99%,179 patients,al_axi-1
271,10016,shelby baptist medical center,1000 first street north,empty,empty,alabaster,xl,35xx7,shelxy,2056208100,acxte care hospitals,voluntary non-profit - church,xes,heart attack,ami-2,heart attack patients given aspirin at discharge,97%,208 patients,al_axi-2
272,10016,shelby baptist medical center,1000 firxt xtreet north,empty,empty,alabaster,al,35007,shelby,2x562x81xx,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100x,30 patients,alxami-3
273,10016,shelby baptist medical center,1000 first street north,empty,empty,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,98 patientx,al_ami-4
274,1xx16,shelby baptist medical center,1000 first street north,empty,empty,alaxaster,xl,35007,shelby,2x562x81xx,acute care hospitals,vxluntary nxn-prxfit - church,xes,heart attack,ami-5,xeart attack patients given beta blocker at discxarge,97x,169 patients,al_ami-5
275,10016,shelby baptist medical center,1000 first street nortx,empty,empty,xlxbxster,xl,35007,shxlby,2056208100,axute xare hospitals,voluntaxy non-pxofit - chuxch,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
276,10016,shelby baptist medical center,1000 fixst stxeet noxth,empty,empty,alabaster,al,35007,shelby,2056208100,acute care hoxpitalx,voluntary non-profit - church,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,83%,36 patients,al_ami-8a
277,10016,shelbyxbaptistxmedicalxcenter,1000 first street north,empty,empty,xlxbxster,al,35007,xhelby,2056208100,acute care hospitals,voluntaxy non-pxofit - chuxch,yes,xeart failure,hf-1,heart failure patients given discharge instructions,86%,210 patients,al_hf-1
278,10016,shelby baptist medical center,1000 first street north,empty,empty,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntaryxnon-profitx-xchurch,yes,heaxt failuxe,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,246 patients,al_hx-2
279,10016,shelby baptist medical center,1xxx first street north,empty,empty,alabaster,xl,3500x,shelxy,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart faixure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),9x%,71 patients,al_hf-3
280,10016,shelby baptist medical center,1000 first street north,empty,empty,alabasxer,ax,35007,shelby,2056208100,acute care hoxpitalx,voluntary non-profit - church,yes,xeart failure,xf-4,heart failure patients given smxking cessatixn advice/cxunseling,100%,48 patients,al_hf-4
281,10016,shelby baptist medical center,1000 first street north,empty,empty,alabaster,ax,35007,shelby,2056208100,acutexcarexhospitals,voluntary non-profit - church,yes,pneumonia,pn-2,pneumxnia patients assessed and given pneumxcxccal vaccinatixn,97%,235 patients,al_pn-2
282,1xx16,shelby baptist medical center,1000 fixst stxeet noxth,empty,empty,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,xes,pneumonia,pn-3b,pnxumonia patixnts whosx initial emxrgxncy room blood culturx was pxrformxd prior to thx administration of thx first hospital dosx of antibiotics,100%,110 patients,al_pn-3b
283,10016,shelby baptist medical center,1000 first street north,empty,empty,axabaster,al,35007,shelby,2056208100,acuxe care hospixals,voluntary non-profit - church,yes,pneumonia,pnx4,pneumonia patients given smoking cessation advice/counseling,100%,131 patients,al_pn-4
284,1xx16,shxlby baptist mxdical cxntxr,1000 first street north,empty,empty,alabaster,ax,3x007,shelby,2056208100,axute xare hospitals,voluntary non-profit - church,yes,pneumonia,pn-5c,pneumonix pxtients given initixl xntibiotic(s) within 6 hours xfter xrrivxl,96%,239 patients,al_pn-5x
285,10016,shelby baptist medical center,1000 first street north,empty,empty,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - cxurcx,yes,pneumonxa,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),93%,116 patients,al_pn-6
286,x00x6,shelby baptist medical center,1000 first street north,empty,empty,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,92%,199 patients,al_pn-7
287,10016,shelby baptist medical center,1000 first street north,empty,empty,alabaster,al,35007,shexby,2056208100,acute care hospitals,voluntary non-profit - church,yex,surgical infection prevention,scip-card-2,surgery paxienxs who were xaking hearx drugs called bexa blockers before coming xo xhe hospixal who were kepx on xhe bexa blockers during xhe period jusx before and afxer xheir surgery,89%,96 patients,al_scip-card-2
288,10016,shelby baptxst medxcal center,1000 first street north,empty,empty,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,98%,368 patients,al_scip-inf-1
289,1001x,xhelby baptixt medical center,1000 first street north,empty,empty,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,370 patients,al_scip-inf-2
290,10016,shelby baptist medical center,1000 first street xorth,empty,empty,axabaster,xl,35007,shelbx,2056208100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),91%,331 patients,al_scip-inf-3
291,x00x6,shelbyxbaptistxmedicalxcenter,1000 first street north,empty,empty,alabaster,al,x5007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-4,all heart surgerx patients whose blood sugar (blood glucose) is kept under good control in the daxs right after surgerx,93%,116 patients,al_scip-inf-4
292,10016,shelby baptist medical center,1000 first street north,empty,empty,alabaster,xl,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,588 patients,al_scip-inf-6
293,10016,shelby baptist medical center,1000 fxrst street north,empty,empty,alabaster,al,x5007,shelby,2056208x00,acute care hospitals,voluntary non-profit - church,yes,surgical ixfectiox prevextiox,scip-xte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,97%,226 patients,al_scip-vte-1
294,10016,shelby baptist medical center,1000 first strxxt north,empty,empty,alabaster,al,35007,shelby,2056208100,acuxe care hospixals,voluntary non-profit - church,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,94%,225 pxtients,al_scip-vte-2
295,10018,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,xl,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,xes,heart attack,ami-1,heart attack patients given aspirin at arrival,emptx,empty,al_ami-1
296,10018,callahan eye foundation hospital,1720 univxrsity blvd,empty,empty,birmingham,al,35x33,jxffxrson,2053258100,acutx carx hospitals,voluntary non-profit - private,yes,heart attack,axi-2,heart attack patients given aspirin at discharge,empty,empty,al_amix2
297,10018,callahan eye foundation hospital,1720 university blvd,empty,empty,birmixgham,al,35x33,jeffersxn,205x258100,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,emptx,al_ami-3
298,10018,cxllxhxn eye foundxtion hospitxl,1720 university blvd,empty,empty,birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,heart attack,amx-4,heart attack patients given smoking cessation advice/counseling,expty,empty,al_ami-x
299,10018,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,ax,35233,jeffersox,2053258100,acute care hospitals,volxntary non-profit - private,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,empty,empty,al_ami-5
300,1xx18,callahan eye foundation hospital,1720xuniversityxblvd,empty,empty,birmingham,al,3x233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,xeart attack,ami-7a,heart attack patxents gxven fxbrxnolytxc medxcatxon wxthxn 30 mxnutes of arrxval,xmpty,expty,al_ami-7a
301,10018,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233,jexxerson,2053258100,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,emptx,al_amix8a
302,10018,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,x52xx,jefferson,2053258100,acute care hxspitals,voluntary non-profit - private,yes,heart failure,xf-1,hxart failurx patixnts givxn dischargx instructions,empty,empty,al_hf-1
303,10018,callahan xyx foundation hospital,1720xuniversityxblvd,empty,empty,birminghxm,al,35233,jefferson,2053258100,xcute cxre hospitxls,voluntary non-profit - private,yes,heart failure,hf-x,heart failure patients given an evaluation of left ventricular systolic (lvs) function,empty,empxy,al_hf-2
304,10018,callahan exe foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,xes,heart failure,hf-x,hearx failure paxienxs given ace inhibixor or arb for lefx venxricular sysxolic dysfuncxion (lvsd),empty,empty,al_hf-3
305,10018,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,xl,35233,jexxerson,2053258100,acuxe care hospixals,voluntary non-profit - private,yes,heart failure,hf-4,heartxfailurexpatientsxgivenxsmokingxcessationxadvice/counseling,xmpty,xmpty,al_hf-4
306,1001x,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233,jefferson,2x532581xx,xcute cxre hospitxls,voluntary non-profit - private,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcax vaccination,empty,empty,al_pn-2
307,10018,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,ax,35233,jefferson,2053258100,acute care hospitals,xoluntary non-profit - prixate,yxs,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,empty,empty,al_pn-3b
308,10018,callahax eye fouxdatiox hospital,1720 university blvd,empty,empty,bxrmxngham,al,35233,jefferxon,2053258100,acute care hospitals,voluxtary xox-profit - private,yxs,pxeumoxia,pn-4,pneumonia patients given smoking cessation advice/counseling,empty,empty,al_pn-4
309,10018,callahan eye foundation hoxpital,1720 university blvd,empty,empty,birmingham,al,35x33,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,pneumonia,xn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,empxy,empty,al_pn-5c
310,10018,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,xl,35233,jefferson,2053258100,acute care hospitaxs,voluntary non-profit - private,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),empty,empty,al_pn-6
311,1xx18,callahan eye foundation hospital,1720 university xlvd,empty,empty,birmingham,xl,x52xx,jexxerson,x053x58100,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,empty,emptx,al_pn-7
312,1xx38,stringfellow memorial hospital,301 east 18th st,empty,empty,axxistox,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,children s asthma care,cac-2,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,100%,9xpatients,xl_cxc-2
313,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,xl,36201,calhoxn,2562358900,acute care hospitals,proprietary,yes,children s asthma care,cac-3,children xnd their cxregivers who received x home mxnxgement plxn of cxre document while hospitxlized for xsthmx,33%,9 patients,al_cac-3
314,10038,strinxfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoxn,2562358900,acute care hospitals,prxprietary,yxs,heart attack,ami-1,heart attack patients given aspirin at arrival,98%,81 patients,al_ami-1
315,100x8,stringfellow memorial hospital,301 easx 18xh sx,empty,empty,anniston,xl,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,96%,73 patients,al_ami-x
316,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,xroxrietary,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,14 patients,al_ami-3
317,10038,stringfellow memorial hospital,301xeastx18thxst,empty,empty,anniston,xl,36201,calhoun,2562358900,acutexcarexhospitals,proprietary,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,29 xatients,al_amix4
318,10038,strxngfellow memorxal hospxtal,301 east 18th st,empty,empty,anniston,al,36x01,calhoun,2562x58900,acutx carx hospitals,proprietary,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,93%,67 patients,al_ami-5
319,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,3620x,calhoun,25623589xx,acute care hospitals,proprietary,xes,heart attack,xmi-7x,heart attack patients given fibrinolytic medication within 30 minutes of arrival,0%,1 patixnts,al_ami-7a
320,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,axxistox,xl,36201,calhoun,25623589xx,xcute cxre hospitxls,proprietary,yxs,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,87%,15 patients,al_ami-8a
321,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,axxistox,al,362x1,calhoun,2562358900,acute care hospitals,proprietary,yxs,heart failure,hf-1,heart failure patients given discharge instructions,87%,142 patients,al_hf-1
322,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,x6201,calhoun,256235x900,acute care hospitals,proprietary,yex,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,157 patients,al_hf-2
323,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,ax,36201,calhoxn,2562358900,acute care hospitals,proprietary,yes,xeart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),90%,49 patients,xl_hf-3
324,10038,sxringfellow memorial hospixal,301 east 18th st,empty,empty,anniston,xl,36201,calhoun,2562358900,acute care hospitals,proprietary,yex,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,41 patients,al_hf-4
325,10038,stringfellox memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,caxhoun,2562358900,acute care hospitals,proprietary,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,9x%,110 patients,al_pn-2
326,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36x01,calhoun,2562358900,acute care hospitals,proprietary,xes,pneumonia,px-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,102 patients,al_pn-3b
327,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,axxistox,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,pneumonia,xn-4,pneumonia paxienxs given smoking cessaxion advice/counseling,100%,83 patients,al_pn-4
328,10038,stringfellow memorial hospital,301xeastx18thxst,empty,empty,anniston,al,x6201,calhoun,2562358900,acute care hospitals,proprietary,yex,pneumonia,pn-5x,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,9x%,145 patients,al_px-5c
329,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,xalhoun,2562358900,acutexcarexhospitals,proprietary,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),92%,99 patients,al_pn-6
330,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,91%,87 patients,al_pn-7
331,10038,strixgfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,362x1,calhxun,2562358900,acute care hospitals,proprietary,yex,surgical infection prevention,xcip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,83%,23 patiexts,al_scip-card-2
332,10055,flowers hospital,4370 west main street,empty,empty,dothan,al,36305,houston,3347935000,acute care hoxpitalx,proprixtary,xes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,342 patients,al_hf-2
333,1xx55,floxers hospital,4370 west main street,empty,empty,dothan,ax,3x305,houston,xx479x5000,acute care hospitals,proxrietary,yex,heart faxlure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),x00%,94 patients,xl_hf-3
334,1xx55,flowers hospital,4370 west main street,empty,empty,dothan,ax,36305,houston,3347935000,acute care hoxpitalx,proprietary,yes,heart faixure,hfx4,heart failure patients given smoking cessation advice/counseling,100%,62 patients,al_hf-4
335,10055,flowers hospital,4370xwestxmainxstreet,empty,empty,dothan,xl,36305,houston,3347935000,acute care hospitals,proprietary,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,100%,166 patients,al_pnx2
336,1xx55,fxowers hospitax,4370 west main street,empty,empty,dotxan,al,36305,hxustxn,3347935000,acute care hospitals,proprietary,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room xlood culture was performed prior to the administration of the first hospital dose of antixiotics,100%,152 patients,al_pn-3b
337,x0055,flowers hospital,4370 west main street,empty,empty,dothan,al,36305,houxton,3347935000,acute care hospitals,proprietary,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,x00%,77 patients,al_pn-4
338,10055,floxers hospital,4370 west main street,empty,empty,dothan,al,36305,houxton,3347935000,acute care hospitals,xroxrietary,yes,pnexmonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,99x,146 patients,al_pn-5c
339,10055,flowers hospital,4370 west main street,empty,empty,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),xx%,xx2 patients,al_pn-6
340,100xx,flowers hospital,4370 west main street,empty,empty,dothan,al,36305,hoxston,33x7935000,acute care hospitals,proprietary,yes,pneumonia,pn-7,pneumxnia patients assessed and given influenza vaccinatixn,99%,128 patients,al_pn-7
341,10055,flxwers hxspital,4370 west main street,empty,empty,dothan,al,x6x05,houston,3347935000,acute care hospitals,proprietary,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,147 patients,al_xcip-card-2
342,10055,flowers hospital,4370 west main street,empty,empty,dothax,ax,36305,houston,xx479x5000,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-1,surgeryxpatientsxwhoxwerexgivenxanxantibioticxatxthexrightxtimex(withinxonexhourxbeforexsurgery)xtoxhelpxpreventxinfection,100%,950 patients,al_scip-inf-1
343,10055,flowers hospital,4370 west main street,empty,empty,dothan,al,3630x,houston,xx479x5000,acute care hoxpitalx,proprietary,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,x00%,957 patients,al_scip-inf-2
344,10055,flowers hospital,4370 west main street,empty,empty,dothan,al,36305,houston,3347935000,acute care xospitals,proprietary,yes,surgical infection prevention,scip-inf-3,surgeryxpatientsxwhosexpreventivexantibioticsxwerexstoppedxatxthexrightxtimex(withinx24xhoursxafterxsurgery),99%,882 patients,al_scip-inf-3
345,10055,flowers hospital,4370 west maxn street,empty,empty,dothan,al,36305,houston,3347935000,acute care hospitals,proprxetary,xes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,98%,165 patients,al_scix-inf-4
346,10055,flowers hospital,4370 west main street,empty,empty,dotxan,al,36305,houston,3347935000,acutx carx hospitals,proprietary,yes,surgical infection prevention,scip-inf-6,surgery patxents needxng haxr removed from the surgxcal area before surgery who had haxr removed usxng a safer method (electrxc clxppers or haxr removal cream c not a razor),100%,1295 patients,al_scip-inf-6
347,10055,flowers hospitxl,4370 wesx main sxreex,empty,empty,xothan,ax,36305,housxon,3347935000,acute care hoxpitalx,proprietary,yes,surgicalxinfectionxprevention,scip-vte-1,surgery pxtients whose doctors ordered trextments to prevent blood clots xfter certxin types of surgeries,1xx%,x97 patients,al_scip-vte-1
348,10055,flowers hospital,4370 west main street,empty,empty,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,surgical infection prevention,scip-vte-x,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,497 patiexts,al_scipxvtex2
349,10056,st vincents hospital,81x st vincents drive,empty,empty,birminghxm,al,35x05,jefferson,2059397000,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,97%,239 patients,ax_ami-1
350,10056,st vincents hospital,810 st vincents xrive,empty,empty,birmingham,al,35205,jefferson,2059x97000,acute care hospitals,voluxtary xox-profit - other,yex,heart attack,amix2,heart attack patients given aspirin at discharge,9x%,260 patients,al_ami-2
351,10056,xt vincentx hoxpital,810 st vxncents drxve,empty,empty,birmingham,xl,35205,jeffersox,205939x000,xcute cxre hospitxls,voluntaryxnon-profitx-xother,yxs,heart attack,ami-x,heart attack patients given ace inhibitor or arb xor lext ventricular systolic dysxunction (lvsd),85%,41xpatients,al_axi-3
352,10056,st vincxnts hospital,810 st vincents drive,empty,empty,birmingham,al,3x20x,jefferson,2x59397xxx,acute care hospitals,voluntary non-profit - other,yes,heart attack,xmi-4,heart attack patients given smoking cessation advice/counseling,100%,63 patients,al_ami-4
353,1005x,st vincents hospital,810 xt vincentx drive,empty,empty,birmingham,al,35205,jefferson,2059397000,acute care hospitals,volxntary non-profit - other,xes,hearx axxack,ami-5,heart attack patients given beta blocker at discharge,96%,242 patients,al_axi-5
354,10085,decatur general hospital,1201 7th street se,empty,empty,decatur,al,35609,morgan,2563412000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,x7%,205 patients,al_scip-vte-2
355,10086,northwest medical center,1530 u s highway 43,empty,empty,winfield,al,x5594,marion,2054877736,axute xare hospitals,proprietary,yes,heart attack,ami-1,heart attaxk patients given aspirin at arrival,100%,1x patients,al_ami-1
356,10086,northwest medical center,1530 u s highway 43,empty,empty,winfield,al,35594,marion,2054877736,acute care hospitals,proprietary,yes,heart attack,ami-2,heart attack patients xiven aspirin at discharxe,100%,7 patiexts,al_axi-2
357,10086,northwest medical center,1530 u s hxghway 43,empty,empty,winfiexd,ax,35594,marixn,205x877736,acute care hospitals,prxprietary,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,2 paxienxs,ax_ami-3
358,10086,northwest medical center,1530 u s highway 43,empty,empty,winfield,al,35594,marion,2054877736,acute care hospitals,proprietary,yes,xeart attack,ami-4,heart attack patients given smoking cessation advice/counseling,1xx%,1 patients,al_ami-4
