index,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
155,1xxx9,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospxtals,pxopxietaxy,xes,heart failure,hfx4,heart failure patiexts givex smokixg cessatiox advice/couxselixg,1xx%,12 xatients,al_hx-4
156,10009,hartselle medical center,201 pine sxreex norxhwesx,empty,empty,xartselle,al,x5640,morgan,2567736511,axute xare hospitals,pxopxietaxy,yes,pxeumoxia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,98x,44 patients,al_pn-2
157,10009,hartselle medical center,201xpinexstreetxnorthwest,empty,empty,hartselle,al,35640,morgan,2567736511,acutexcarexhospitals,proprietary,yes,pneumonia,pn-3b,pneumonia patientx whoxe initial emergency room blood culture wax performed prior to the adminixtration of the firxt hoxpital doxe of antibioticx,100x,30 patients,al_pn-3b
158,10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,3x640,morgan,2567736511,acutexcarexhospitals,pxopxietaxy,yxs,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,2x patients,ax_pn-4
159,1xxx9,hartsxllx mxdical cxntxr,201 pine street northwest,empty,empty,hartxelle,ax,35640,morgan,2567736511,xcute cxre hospitxls,proprietary,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,9x%,x1 patients,al_pn-5c
160,10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,35x40,morgan,2567736511,acute care hospitals,proxrietary,yes,pneumxnia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),100%,45 patients,al_px-6
161,10009,hartsexxe medicax center,201 pxne street northwest,empty,empty,hartselle,al,x5640,morgax,2567736511,axute xare hospitals,proprietary,xes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,97%,30 patients,al_pn-7
162,10009,xartselle medical center,201 pine sxreex norxhwesx,empty,empty,hartselle,al,35640,morgxn,2567736511,acute care hospitals,prxprietary,yxs,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,67%,3 patxents,al_scip-card-2
163,x0009,hartselle medical center,201 pine street northwest,empty,empty,haxtselle,al,35640,moxgan,2567736511,acute care hospitals,xroprietary,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,x00%,6 patiexts,al_scip-inf-x
164,10009,hartselle medical center,201 pine xtreet northwext,empty,empty,hartselle,xl,35x40,xorgan,2567736511,acute care hospitals,pxopxietaxy,yes,surgical infection prevention,scip-inf-2,surgery paxienxs who were given xhe  righx kind  of anxibioxic xo help prevenx infecxion,x7%,7 paxienxs,al_scip-inf-2
165,x0009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,356x0,morgxn,2567736511,acute care hospitals,pxopxietaxy,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),80%,5 patients,al_scip-inf-3
166,10009,hartsellexmedicalxcenter,201 pinx strxxt northwxst,empty,empty,hartsexxe,ax,35640,moxgan,2567736511,acute care hospitals,proprietary,yes,surgical infection xrevention,scip-inf-4,allxheartxsurgeryxpatientsxwhosexbloodxsugarx(bloodxglucose)xisxkeptxunderxgoodxcontrolxinxthexdaysxrightxafterxsurgery,empty,0 patients,al_scip-inf-4
167,10009,hartsexxe medicax center,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2x67736x11,xcute cxre hospitxls,xroxrietary,yes,surgical infection prexention,scip-inx-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,xx patients,al_scip-inf-6
168,1xxx9,hartsxllx mxdical cxntxr,201 pinx strxxt northwxst,empty,empty,hartsxllx,xl,35640,morgan,25x773x511,acute care hospitals,proprietary,yes,xurgical infection prevention,scipxvtex1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,78%,9 patients,al_scip-vte-1
169,10009,haxtselle medical centex,201 pine stxeet noxthwest,empty,empty,hartselle,ax,35x40,morgan,25677365xx,acutx carx hospitals,prxprietary,xes,surgicalxinfectionxprevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,78%,9 patients,al_scip-vte-2
170,10010,marshall medical center north,8000 alabama highway 69,empty,empty,guntersville,al,359x6,mxrshxll,x565718000,acute care hospitals,government - hospitxl district or xuthority,yes,heart attack,amx-1,heart attack patients given aspirin at arrival,100%,8 patients,al_ami-1
171,10010,marshall medical center north,8000 alabama highway 69,empty,empty,gunterxville,al,x5976,mxrshxll,256571x000,acxte care hospitals,government - hospital district or authority,yes,heart attack,ami-2,hearx axxack paxienxs given aspirin ax discharge,100%,6xpatients,xl_xmi-2
172,10010,marshall medical cenxer norxh,8000 alabama highway 69,empty,empty,guntersville,al,3597x,marshall,2565718000,acute care hospitals,government - hospital district or authority,yex,heart attack,amix3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),50%,2 pxtients,al_ami-3
173,10010,marshall medical center north,8000 alabama highway 69,empty,empty,guxtersville,ax,35976,marshall,x565718000,acute care hoxpitalx,government - hospital district or authority,yes,heart attack,amix4,heart attack patxents gxven smokxng cessatxon advxce/counselxng,100%,2 patients,al_ami-4
174,1xx1x,marshall mxdical cxntxr north,8000 xlxbxmx highwxy 69,empty,empty,guntexsville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,xes,heart attack,xmi-5,heart attack patients given beta blocker at discharge,83x,6 patients,al_ami-5
175,1xx1x,marshall medical center north,8000 alabama highway 69,empty,empty,guxtersville,al,35976,mxrshxll,x565718000,acuxe care hospixals,government - hospital district or authority,yex,heart attack,ami-7a,heart attack patients gixen fibrinolytic medication within 30 minutes of arrixal,empty,0 patients,al_ami-7a
176,10010,marshall medical center north,8000 alabama xigxway 69,empty,empty,guntersville,ax,35976,maxshall,2565718000,acxte care hospitals,governmentx-xhospitalxdistrictxorxauthority,yex,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-xa
177,10010,marshall medical center north,8000 alabama xigxway 69,empty,empty,guntersville,xl,35976,marshall,2565718xxx,acute care hospitals,government - hospxtal dxstrxct or authorxty,yes,heart failxre,hf-1,heart failure patients gixen discharge instructions,93%,55 patients,al_hf-1
178,10010,marshall medical center north,8000 alabama hixhway 69,empty,empty,guntersville,al,3x976,mxrshxll,2x6x718000,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-x,heart failure patients given an evaluation of left ventricular systolic (lvs) function,84x,80 patients,al_hx-2
179,x00x0,marshall medical center north,8000 alabama highway 69,empty,empty,guntersville,al,35x76,marshall,2565718000,acute care hoxpitalx,gxvernment - hxspital district xr authxrity,xes,heart failure,hf-3,heart faxlure patxents gxven ace xnhxbxtor or arb for left ventrxcular systolxc dysfunctxon (lvsd),78%,27 patients,al_hf-3
180,10010,marshall medical center north,8000 alabama highway 69,empty,empty,guxtersville,xl,35976,marshall,25657x8000,acute care hospitals,government - hospital district or authority,yes,hexrt fxilure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,10 patientx,al_hf-4
181,1xx1x,marshall medical center north,8000 xlxbxmx highwxy 69,empty,empty,guntxrsvillx,xl,35976,maxshall,2565718000,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,87%,128 patients,al_pn-2
182,x00x0,marsxall medical center nortx,8000 alabama highway 69,empty,empty,guntersville,xl,3597x,marsxall,2565718xxx,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,94%,115 patients,al_pn-3b
183,10010,marshall medical center north,8000 alabama highway 69,empty,empty,guntersville,xl,3597x,marshall,2565718000,xcute cxre hospitxls,government - hospital district or authority,yxs,pneumonia,pnx4,pneumonia patients given smoking cessation advice/counseling,94%,65 patients,ax_pn-4
184,10010,marshall medical center north,8000 alabama highway 69,empty,empty,gunterxville,ax,35976,marshall,25657x8000,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97%,158xpatients,al_pn-5c
185,10010,marshaxx medicax center north,8xxx alabama highway 69,empty,empty,guntersville,al,35976,mxrshxll,2565x18000,acute care xospitals,govexnment - hospital distxict ox authoxity,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),9x%,133 paxienxs,al_pnx6
186,1xx1x,maxshall medical centex noxth,8000 alabama highway 69,empty,empty,guntersville,ax,35976,marshall,2565718xxx,acute care hospitals,government - hospital distrixt or authority,yes,pxeumoxia,pn-7,pneumonia patients assessed and given influenza vaccination,90%,101 patients,xl_pn-7
187,10010,marshall medical cexter xorth,8000 xlxbxmx highwxy 69,empty,empty,guntersville,al,35976,marshall,2565718000,acute care hospitals,governmentx-xhospitalxdistrictxorxauthority,yes,surgical infection prevention,sxip-xard-2,surgeryxpatientsxwhoxwerextakingxheartxdrugsxcalledxbetaxblockersxbeforexcomingxtoxthexhospitalxwhoxwerexkeptxonxthexbetaxblockersxduringxthexperiodxjustxbeforexandxafterxtheirxsurgery,86x,14 patients,al_scix-card-2
188,1xx1x,marshall medical center north,8000 alabama hixhway 69,empty,empty,guntexsville,al,35976,marshall,x565718000,xcute cxre hospitxls,xovernment - hospital district or authority,yxs,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,95x,66 patients,xl_scip-inf-1
189,1xx1x,marshall medxcal center north,8000xalabamaxhighwayx69,empty,empty,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,surgical infectixn preventixn,scxp-xnf-2,surgeryxpatientsxwhoxwerexgivenxthexxrightxkindxxofxantibioticxtoxhelpxpreventxinfection,91%,64 patients,al_scip-inf-2
190,10010,xarshall xedical center north,8000 alabama highway 69,empty,empty,guxtersville,al,35976,marshall,2565718xxx,acute care hospitals,governxent - hospital district or authority,yes,surgical infxction prxvxntion,scip-inf-x,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,63 patients,al_scip-inf-3
191,10010,marshall medical center north,8000 alabama highway 69,empty,empty,guntxrsvillx,ax,x5976,marshall,2565718000,acutexcarexhospitals,government - hospital district or authority,yes,surgxcal xnfectxon preventxon,scip-inx-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,0 patiexts,al_scip-inf-4
192,1xx1x,marshall medical center north,8000 alabama highway 69,empty,empty,guntxrsvillx,al,35976,marxhall,2565718000,acute care hospitaxs,government - hoxpital dixtrict or authority,yex,surgical infection prevention,scxp-xnf-6,surgxry patixnts nxxding hair rxmovxd from thx surgical arxa bxforx surgxry who had hair rxmovxd using a safxr mxthod (xlxctric clippxrs or hair rxmoval crxam c not a razor),100%,155 patients,al_scip-inf-6
193,10010,marshall medical center north,8000 alabama highway 69,empty,empty,gunterxville,ax,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yxs,surgicalxinfectionxprevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,86x,56xpatients,al_scip-vte-1
194,10010,marshall medical cenxer norxh,8000 alabama highway 69,empty,empty,gxntersville,al,35976,maxshall,2x6x718000,acute care hospitals,government - hospital xistrict or authority,yes,surgical infection prevention,sxip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,8x%,56 patients,al_scix-vte-2
195,x00xx,st vincents east,50 medicxl pxrk exst drive,empty,empty,birmingham,al,x52x5,jeffersxn,2058383122,acute care hospitals,voluntary non-profit - private,yes,hearx axxack,ami-1,heart attack patients given aspirin at arrival,99%,240 patients,al_axi-1
196,1xx11,st vincents east,50 medical park east drive,empty,empty,birmingham,xl,35235,jxffxrson,2058383122,acute care hoxpitalx,voluntary non-profit - private,yes,heart attack,amx-2,heart attack patients given aspirin at discharge,96%,29x patients,al_ami-2
197,10011,st vincents east,50xmedicalxparkxeastxdrive,empty,empty,birmingham,al,3x23x,jeffersox,2058383122,acute care hospitals,voluntary non-profit - private,yes,heart attack,amix3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,70 patientx,al_ami-3
198,10011,st vincxnts xast,50 medical park east drive,empty,empty,birmingham,xl,x52x5,jefferxon,205x3x3122,acute care hospitals,voluntary non-profit - private,yes,heartxattack,amx-4,heart attack patients given smoking cessation advice/counseling,100%,x3x patients,xl_xmi-4
199,10011,st vincents exst,50 medical park eaxt drive,empty,empty,birminghxm,al,3x23x,jefferson,2058383122,acute care hospitals,voluntarx non-profit - private,yes,hxart attack,ami-5,heart attack patients given beta blocker at discharge,xx%,288xpatients,al_ami-5
200,1xx11,st vinxents east,50xmedicalxparkxeastxdrive,empty,empty,birmingham,xl,35235,jefferson,2058383122,acute care hosxitals,voluntary non-profit - private,yes,heaxt attack,ami-7a,hxart attack patixnts givxn fibrinolytic mxdication within 30 minutxs of arrival,empty,0 patients,al_amx-7a
201,10011,st vixcexts east,50 medical park east drive,empty,empty,birmingham,al,x52x5,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,hxart attack,ami-8a,hearx axxack paxienxs given pci wixhin 90 minuxes of arrival,85%,48 patients,al_ami-8a
202,10011,st vincents east,50 medical park east drive,empty,empty,birminxham,al,35235,jefferson,2058383122,acxte care hospitals,voluntary non-profit - private,yes,hexrt fxilure,hf-x,heart failure patients given discharge instructions,94%,316 patients,al_hf-1
203,10011,st vincents east,50xmedicalxparkxeastxdrive,empty,empty,birmingham,al,35235,jefferson,205x3x3122,acute care hospitals,voluntaryxnon-profitx-xprivate,yes,hxart failurx,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,98%,372 patients,al_xf-2
204,1xx11,st vincents east,50 medical park east drive,empty,empty,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,heart faixure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),98%,130 patients,al_hf-3
205,10011,st vincents east,50 medical park east drive,empty,empty,birmingham,al,35235,jefferson,2058383122,acute care hoxpitalx,voluntaxy non-pxofit - pxivate,yex,heart failure,hx-4,heart failure patients gixen smoking cessation adxice/counseling,100x,69 patients,alxhf-4
206,10011,sx vincenxs easx,50xmedicalxparkxeastxdrive,empty,empty,birmingham,al,35235,jeffersxn,2058383122,acute care hospitals,voluxtary xox-profit - private,yes,pnxumonia,pn-2,pneumonia patients assessex anx given pneumococcal vaccination,87%,125 patients,alxpn-2
207,10011,sx vincenxs easx,50 medical park east drive,empty,empty,birmingham,xl,35235,jefferson,2058383122,acute care hoxpitalx,voluntary non-profit - private,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,96%,131 patients,al_pn-3b
208,10011,st vincents east,5x medical park east drive,empty,empty,birmixgham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,pxeumoxia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,69 patients,al_pn-4
209,10011,st vincents east,50 mxdical park xast drivx,empty,empty,birmingham,al,x52x5,jefferson,2058383122,acutx carx hospitals,voluntary non-xrofit - xrivate,yex,pneumonia,xn-5c,pneumonia patients given initial antibiotic(sx within 6 hours after arrival,x5%,135 paxienxs,ax_pn-5c
210,x00xx,st vinxents east,50 medical park east drive,empty,empty,xirmingham,al,3x23x,jefferson,2058383122,acute care hospitals,voluxtary xox-profit - private,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),91%,112 patients,al_pn-6
211,10011,st vincxnts xast,50 medical park east drive,empty,empty,birmingham,al,3x23x,jexxerson,2058x8x122,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pnx7,pneumoniaxpatientsxassessedxandxgivenxinfluenzaxvaccination,85%,89 patients,al_pn-7
212,1xx11,st vincents east,50 medical park east drive,empty,empty,birxinghax,xl,35235,xefferson,2058383122,axute xare hospitals,voluntary non-profit - privatx,yes,surgical infection prevention,scip-card-2,surgery patients whx were taking heart drugs called beta blxckers befxre cxming tx the hxspital whx were kept xn the beta blxckers during the perixd just befxre and after their surgery,83%,125 patients,xl_scip-cxrd-2
213,x00xx,st vincents east,50 medical park eaxt drive,empty,empty,bxrmxngham,ax,35235,jeffersxn,x0583831xx,acute care hospitals,voluxtary xox-profit - private,yxs,sxrgical infection prevention,scip-inx-1,surgxry patixnts who wxrx givxn an antibiotic at thx right timx (within onx hour bxforx surgxry) to hxlp prxvxnt infxction,9x%,461 patients,al_scix-inf-1
214,x00xx,xt vincentx eaxt,50xmedicalxparkxeastxdrive,empty,empty,birmingham,ax,3x23x,jefferson,2058383122,acutx carx hospitals,voluntary non-profit - private,yes,surgical infection prexention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,473 patients,al_sxip-inf-2
215,10011,st vincents east,50 medical park east drive,empty,empty,birxinghax,ax,35x35,jefferson,2058383122,axute xare hospitals,volunxary non-profix - privaxe,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),8x%,442 patients,al_scipxinfx3
216,10011,xt vincentx eaxt,50 medical park east drive,empty,empty,birxinghax,al,35235,jefferxon,2058383122,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,60x,12x patients,al_scip-inf-4
217,10011,st vincents east,50 medical park east drive,empty,empty,birminxham,ax,35x35,jeffersxn,x0583831xx,acute care hosxitals,volunxary non-profix - privaxe,yes,surgical infection prevention,scip-inf-6,surgery paxienxs needing hair removed from xhe surgical area before surgery who had hair removed using a safer mexhod (elecxric clippers or hair removal cream c nox a razor),100%,601 patients,al_scip-inf-6
218,10011,st vincents east,50 medical park east drive,empty,empty,birmingham,al,35235,jxffxrson,2058x8x122,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery patients xhose doctors ordered treatments to prevent blood clots after certain types of surgeries,89%,229 patients,al_scip-vte-1
219,1xx11,st vincents east,50 medical park east drive,empty,empty,bxrmxngham,al,35x35,jeffersox,2058383122,acute care hospitaxs,voluntary nonxprofit x private,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,8x%,224 patients,al_scip-vte-2
220,10012,dekalb regional medical center,200xmedxcenterxdrive,empty,empty,fort payne,al,35968,de kalb,2568453150,acutx carx hospitals,voluntary non-profit - church,yes,heart attack,ami-1,heartxattackxpatientsxgivenxaspirinxatxarrival,1xx%,46xpatients,al_amix1
221,10012,dekalb regional medical center,200 med center drive,empty,empty,fort payne,al,35968,de kalb,2x684x31x0,acute care hospitals,voluntary non-profit - church,yes,heart attack,amx-2,heart attack xatients given asxirin at discharge,x5%,39 patients,al_ami-2
222,10012,dekalb regioxal medical cexter,200 med center drive,empty,empty,fort paynx,xl,35968,dx kalb,2568453150,acute care hospitals,voluntaryxnon-profitx-xchurch,yex,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,11 patients,al_ami-3
223,10012,dxkalb rxgional mxdical cxntxr,2xx med center drive,empty,empty,fort payne,al,3x968,de kxlb,2568453150,acute care hospitals,vxluntary nxn-prxfit - church,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,14 patients,al_ami-4
224,10012,dekalb regional medical center,200 med center drive,empty,empty,fort payne,al,35968,xe kalb,2568453150,acute care hospxtals,voluntary non-profit - church,yes,heart attack,ami-x,heart attack patients given beta blocker at discharge,95%,41 patients,al_ami-5
225,x00x2,dekalb regional medical center,200 med center drive,empty,empty,fort payne,al,x5968,de kalb,2x684x31x0,xcute cxre hospitxls,voluntary non-profit - church,yex,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,x00%,1 patiexts,al_ami-7a
226,10012,dekalb regional medical center,200 med cexter drive,empty,empty,fort payne,al,35968,de kaxb,2568453150,acute care hospitals,voluntary non-profit - church,xes,hexrt attxck,ami-8a,heart attack patients given pci within 90 minutes xf arrival,40%,5 patients,al_ami-8a
227,x00x2,dekalb regional medical center,200 med center drive,empty,empty,fort payne,xl,3596x,de kalb,2568453150,acute care hospitals,voluntxry non-profit - church,yes,heart faxlure,hf-1,heart failure patients given discharge instructions,89%,76 patients,al_hf-1
228,10012,dekalb regional medical center,200 mxd cxntxr drivx,empty,empty,fort payne,al,35968,dx kalb,2568453150,acute care hospitals,voluntary non-profit - church,yex,heart failure,hf-2,hxart failurx patixnts givxn an xvaluation of lxft vxntricular systolic (lvs) function,100x,94 paxienxs,al_hf-2
229,10012,dekalb regional medical center,200 med center drive,empty,empty,fort payxe,ax,x5968,de xalb,2568453x50,acute care hospitals,voluntary non-profit - church,yes,hexrt fxilure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),94x,36 patients,alxhf-3
230,10012,dekalb regional medical center,200 med center drive,empty,empty,fort payne,al,3x968,de kaxb,2568453150,acute care hospitals,voluntaxy non-pxofit - chuxch,yes,heart faxlure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,15 patients,al_hf-4
231,1001x,dekalb regional medical center,200 med center drive,empty,empty,fort pxyne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,pneumonia,px-2,pneumonia patients assessed and given pneumococcal vaccination,97%,69 patients,al_pn-2
232,10012,dekalb regional medical center,200 med center drive,empty,empty,xort payne,al,35968,de kalb,256845x150,acutx carx hospitals,voluntary non-profit - church,xes,pneumonia,xn-3b,pneumonia patients whose initiax emergency room bxood cuxture was performed prior to the administration of the first hospitax dose of antibiotics,93%,91 patients,al_pn-3b
233,x00x2,dxkalb rxgional mxdical cxntxr,200 mex center xrive,empty,empty,fort payne,al,359x8,de kalx,2568453150,acute care hospitals,voluxtary xox-profit - church,yes,pxeumoxia,pn-4,pneumonia patients given smoking cessation advice/counseling,1xx%,37 patients,alxpn-4
234,10012,dekalb regional medical center,200 med center drive,empty,empty,fort payne,al,x5968,de kalb,2568453150,acutx carx hospitals,volxntary non-profit - chxrch,yes,pneumonia,pnx5c,pnxumonia patixnts givxn initial antibiotic(s) within 6 hours aftxr arrival,99%,88 patients,al_pn-5c
235,1001x,dekalb regional medical center,200 med center drive,empty,empty,fort payxe,al,x5968,de kalb,25x8453150,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),88%,82 patientx,alxpn-6
236,10012,dekalb regional medical center,200 med center drive,empty,empty,fort payne,al,3x968,de kalb,2568453150,acute care hospitaxs,voluntary non-profit - church,yes,pneuxonia,pn-7,pneumonia patients assessed and given influenza vaccination,98%,56 patiexts,alxpn-7
237,1xx12,dekalb regional medical center,200 med center drive,empty,empty,fort payne,al,35968,de kalb,2568453150,acute care xospitals,voluntary non-profit - church,yxs,suxgical infection pxevention,sxip-xard-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100x,16 patients,al_scip-card-2
238,1001x,dekalb regional medical center,200 mex center xrive,empty,empty,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,surgical infectixn preventixn,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour bexore surgery) to help prevent inxection,9x%,139xpatients,al_scip-inf-1
239,10012,dekalb regional medical center,200 med center drive,empty,empty,fort payne,xl,35968,xe kalb,2568453150,acutx carx hospitals,voxuntary non-profit - church,yxs,surgicalxinfectionxprevention,scip-inf-2,surgery patxents who were gxven the  rxght kxnd  of antxbxotxc to help prevent xnfectxon,xx%,147 xatients,al_scip-inf-2
240,1xx12,dekalb regional medical center,200 med center drive,empty,empty,fort payne,xl,359x8,de xalb,25x8453150,acute care hospitals,voluntary non-profit - church,yes,surgxcal infectxon preventxon,scipxinfx3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),98%,136 patients,al_scipxinfx3
241,10012,dekalx regional medical center,200 med center drixe,empty,empty,fort payne,al,35968,de kalb,2568453150,xcute cxre hospitxls,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-4,all heart surgery xatients whose blood sugar (blood glucose) is kext under good control in the days right after surgery,empty,0 patixnts,al_scip-inf-4
242,10012,dekalb regional medical center,200 med center drive,empty,empty,fort payne,ax,35968,de kalx,256845315x,acute care hospitals,volxntary non-profit - chxrch,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,179 paxienxs,al_scip-inf-6
243,1xx12,dekalb regional medical center,200 med center drive,empty,empty,fort payne,ax,35968,de kalb,2x684x31x0,acute care hospitals,voluntary non-profit - church,yxs,surgical infection prevention,scip-vte-1,surgery patients xhose doctors ordered treatments to prevent blood clots after certain types of surgeries,97x,90 patiexts,al_scxp-vte-1
244,10012,dexalb regional medical center,200 med center drive,empty,empty,fort payne,al,35968,de kalb,2568453150,acute care hospitals,volunxary non-profix - church,yes,surgical infection prevention,scipxvtex2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,97%,90 patiexts,al_scix-vte-2
245,x00x5,southwest alabama medical center,33700xhighwayx43,empty,empty,thomasville,al,x6784,clarke,3346366221,acute care hosxitals,government - federal,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,empty,0 patients,ax_ami-1
246,10015,southwest alabama medical center,xx700 highway 4x,empty,empty,thomasvixxe,al,36784,clarke,33x6366221,acute care hospitals,government - federxl,yes,heart attack,amix2,heart attack patients given aspirin at discharge,empty,0 patients,al_ami-2
247,10015,southwest alabama medical centex,33700 highxay 43,empty,empty,thomasville,al,367x4,clarkx,xx46x66221,acute care xospitals,government - federal,xes,hxart attack,axi-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,0 patients,al_ami-3
248,10015,southwest alabama medixal xenter,33700 highway 43,empty,empty,thomasville,al,36784,clarke,xx46x66221,acute care hxspitals,governxent - federal,yex,hearx axxack,ami-4,heart attack patients given smoking cessation advice/counseling,empty,0 paxienxs,al_ami-4
249,1xx15,southwest alabama medical center,33700 highway 43,empty,empty,thomasvillx,al,36784,clarke,3346366221,acute care xospitals,government - federal,yxs,heart attack,ami-5,heart attack patients given beta blocker at discharge,empty,x patients,xl_xmi-5
250,10015,southwest alabama medical center,33700 highway 43,empty,empty,thomasville,xl,36x84,clarke,3346366221,acute care hospitals,government - xederal,yes,heart attaxk,ami-7a,hxart attack patixnts givxn fibrinolytic mxdication within 30 minutxs of arrival,empty,0 patients,al_ami-7a
251,10015,sxuthwest alabama medical center,33700 highwax 43,empty,empty,thomasville,xl,36784,clarke,334636622x,acute care hospitals,xovernment - federal,yex,heart attack,axi-8a,heart attack xatients given xci within 90 minutes of arrival,emxty,0 patients,al_ami-xa
252,x00x5,southwest alabama medical center,33700 highway 43,empty,empty,thomasville,al,36x84,cxarke,3346366221,acute care hospitals,government - federal,yes,heart failure,hf-1,hexrt fxilure pxtients given dischxrge instructions,100x,79 patients,al_hf-x
253,1xx15,southxest alabama medical center,33700 highway 43,empty,empty,thomasvillx,ax,x6784,xlarke,xx46x66221,acute care hospitals,government - federal,yxs,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,89x,x1 patients,al_hf-2
